locus_tag	type	GO_ID	GO_term
BPS_RS03795	function	GO:0004129	                     /GO_function=""GO:0004129 - cytochrome-c oxidase activity
BPS_RS03795	process	GO:0015990	                     /GO_process=""GO:0015990 - electron transport coupled
BPS_RS03800	component	GO:0016020	membrane
BPS_RS03800	function	GO:0004129	                     /GO_function=""GO:0004129 - cytochrome-c oxidase activity
BPS_RS03805	function	GO:0000287	magnesium ion binding
BPS_RS03805	function	GO:0030976	                     /GO_function=""GO:0030976 - thiamine pyrophosphate binding
BPS_RS03825	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS03825	function	GO:0050660	                     /GO_function=""GO:0050660 - flavin adenine dinucleotide
BPS_RS03830	process	GO:0033103	                     /GO_process=""GO:0033103 - protein secretion by the type VI
BPS_RS03840	function	GO:0016787	hydrolase activity
BPS_RS03840	function	GO:0016811	                     /GO_function=""GO:0016811 - hydrolase activity, acting on
BPS_RS03845	function	GO:0003677	DNA binding
BPS_RS03845	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS03845	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS03860	function	GO:0003677	DNA binding
BPS_RS03860	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS03915	function	GO:0003677	DNA binding
BPS_RS03915	process	GO:0006310	DNA recombination
BPS_RS03915	process	GO:0015074	DNA integration
BPS_RS03975	function	GO:0003677	DNA binding
BPS_RS03985	function	GO:0016787	hydrolase activity
BPS_RS04000	function	GO:0003950	                     /GO_function=""GO:0003950 - NAD+-protein
BPS_RS04015	function	GO:0005524	ATP binding
BPS_RS04015	function	GO:0140658	                     /GO_function=""GO:0140658 - ATP-dependent chromatin
BPS_RS04020	function	GO:0003677	DNA binding
BPS_RS04020	function	GO:0003824	catalytic activity
BPS_RS04020	process	GO:0006304	DNA modification
BPS_RS04075	component	GO:0016020	membrane
BPS_RS04075	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS04075	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04085	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS04090	function	GO:0003677	DNA binding
BPS_RS04090	function	GO:0003697	                     /GO_function=""GO:0003697 - single-stranded DNA binding
BPS_RS04090	function	GO:0005524	ATP binding
BPS_RS04090	function	GO:0008094	                     /GO_function=""GO:0008094 - ATP-dependent activity, acting
BPS_RS04090	process	GO:0006281	DNA repair
BPS_RS04105	function	GO:0003824	catalytic activity
BPS_RS04105	function	GO:0005524	ATP binding
BPS_RS04105	function	GO:0046872	metal ion binding
BPS_RS04105	process	GO:0006099	                     /GO_process=""GO:0006099 - tricarboxylic acid cycle
BPS_RS04110	function	GO:0003824	catalytic activity
BPS_RS04115	component	GO:0005886	plasma membrane
BPS_RS04135	function	GO:0015291	                     /GO_function=""GO:0015291 - secondary active transmembrane
BPS_RS04135	process	GO:0006810	transport
BPS_RS04140	function	GO:0061799	                     /GO_function=""GO:0061799 - cyclic pyranopterin
BPS_RS04140	process	GO:0006777	                     /GO_process=""GO:0006777 - Mo-molybdopterin cofactor
BPS_RS04145	function	GO:0004222	                     /GO_function=""GO:0004222 - metalloendopeptidase activity
BPS_RS04145	process	GO:0006508	proteolysis
BPS_RS04165	function	GO:0008920	                     /GO_function=""GO:0008920 - lipopolysaccharide
BPS_RS04165	function	GO:0016757	                     /GO_function=""GO:0016757 - glycosyltransferase activity
BPS_RS04165	process	GO:0009103	                     /GO_process=""GO:0009103 - lipopolysaccharide biosynthetic
BPS_RS04175	function	GO:0004084	                     /GO_function=""GO:0004084 - branched-chain-amino-acid
BPS_RS04175	process	GO:0009081	                     /GO_process=""GO:0009081 - branched-chain amino acid
BPS_RS04180	component	GO:0016020	membrane
BPS_RS04180	component	GO:1902495	                     /GO_component=""GO:1902495 - transmembrane transporter
BPS_RS04180	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS04180	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS04180	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04190	component	GO:0005737	cytoplasm
BPS_RS04190	function	GO:0004618	                     /GO_function=""GO:0004618 - phosphoglycerate kinase
BPS_RS04190	function	GO:0005524	ATP binding
BPS_RS04190	process	GO:0006096	glycolytic process
BPS_RS04200	function	GO:0000287	magnesium ion binding
BPS_RS04200	function	GO:0004743	                     /GO_function=""GO:0004743 - pyruvate kinase activity
BPS_RS04200	function	GO:0030955	potassium ion binding
BPS_RS04200	process	GO:0006096	glycolytic process
BPS_RS04205	function	GO:0004332	                     /GO_function=""GO:0004332 - fructose-bisphosphate aldolase
BPS_RS04205	process	GO:0006096	glycolytic process
BPS_RS04210	function	GO:0004639	                     /GO_function=""GO:0004639 -
BPS_RS04210	process	GO:0006164	                     /GO_process=""GO:0006164 - purine nucleotide biosynthetic
BPS_RS04215	component	GO:0009320	                     /GO_component=""GO:0009320 - phosphoribosylaminoimidazole
BPS_RS04215	function	GO:0004638	                     /GO_function=""GO:0004638 - phosphoribosylaminoimidazole
BPS_RS04215	process	GO:0006189	                     /GO_process=""GO:0006189 - 'de novo' IMP biosynthetic
BPS_RS04215	process	GO:0009152	                     /GO_process=""GO:0009152 - purine ribonucleotide
BPS_RS04220	function	GO:0004638	                     /GO_function=""GO:0004638 - phosphoribosylaminoimidazole
BPS_RS04220	function	GO:0005524	ATP binding
BPS_RS04220	function	GO:0046872	metal ion binding
BPS_RS04220	process	GO:0006189	                     /GO_process=""GO:0006189 - 'de novo' IMP biosynthetic
BPS_RS04225	function	GO:0003725	                     /GO_function=""GO:0003725 - double-stranded RNA binding
BPS_RS04225	function	GO:0061710	                     /GO_function=""GO:0061710 - L-threonylcarbamoyladenylate
BPS_RS04225	process	GO:0006400	tRNA modification
BPS_RS04230	function	GO:0016788	                     /GO_function=""GO:0016788 - hydrolase activity, acting on
BPS_RS04235	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS04235	process	GO:0006629	                     /GO_process=""GO:0006629 - lipid metabolic process
BPS_RS04235	process	GO:0008610	                     /GO_process=""GO:0008610 - lipid biosynthetic process
BPS_RS04240	function	GO:0004175	                     /GO_function=""GO:0004175 - endopeptidase activity
BPS_RS04240	function	GO:0009002	                     /GO_function=""GO:0009002 - serine-type D-Ala-D-Ala
BPS_RS04240	process	GO:0009252	                     /GO_process=""GO:0009252 - peptidoglycan biosynthetic
BPS_RS04245	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS04275	function	GO:0005488	binding
BPS_RS04305	component	GO:0016020	membrane
BPS_RS04305	function	GO:0015205	                     /GO_function=""GO:0015205 - nucleobase transmembrane
BPS_RS04305	process	GO:0015851	nucleobase transport
BPS_RS04310	function	GO:0004856	                     /GO_function=""GO:0004856 - D-xylulokinase activity
BPS_RS04310	function	GO:0005524	ATP binding
BPS_RS04310	process	GO:0005998	                     /GO_process=""GO:0005998 - xylulose catabolic process
BPS_RS04315	function	GO:0003677	DNA binding
BPS_RS04315	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS04315	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS04320	function	GO:0004022	                     /GO_function=""GO:0004022 - alcohol dehydrogenase (NAD+)
BPS_RS04320	function	GO:0008270	zinc ion binding
BPS_RS04320	function	GO:0051903	                     /GO_function=""GO:0051903 - S-(hydroxymethyl)glutathione
BPS_RS04325	function	GO:0018738	                     /GO_function=""GO:0018738 - S-formylglutathione hydrolase
BPS_RS04325	process	GO:0046294	                     /GO_process=""GO:0046294 - formaldehyde catabolic process
BPS_RS04330	component	GO:0016020	membrane
BPS_RS04330	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS04330	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS04330	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04335	function	GO:0005524	ATP binding
BPS_RS04335	function	GO:0016887	                     /GO_function=""GO:0016887 - ATP hydrolysis activity
BPS_RS04335	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS04335	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS04345	function	GO:0003677	DNA binding
BPS_RS04345	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS04345	function	GO:0046872	metal ion binding
BPS_RS04345	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS04350	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS04355	component	GO:0005829	cytosol
BPS_RS04355	function	GO:0019200	                     /GO_function=""GO:0019200 - carbohydrate kinase activity
BPS_RS04355	process	GO:0005975	                     /GO_process=""GO:0005975 - carbohydrate metabolic process
BPS_RS04360	process	GO:0005975	                     /GO_process=""GO:0005975 - carbohydrate metabolic process
BPS_RS04365	component	GO:0055052	                     /GO_component=""GO:0055052 - ATP-binding cassette (ABC)
BPS_RS04365	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS04365	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS04370	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS04370	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS04370	process	GO:0008643	carbohydrate transport
BPS_RS04370	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04375	process	GO:0008643	carbohydrate transport
BPS_RS04375	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04380	function	GO:0016787	hydrolase activity
BPS_RS04385	function	GO:0005524	ATP binding
BPS_RS04385	function	GO:0016887	                     /GO_function=""GO:0016887 - ATP hydrolysis activity
BPS_RS04385	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS04385	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS04395	function	GO:0003677	DNA binding
BPS_RS04395	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS04395	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS04400	function	GO:0016787	hydrolase activity
BPS_RS04405	component	GO:0005886	plasma membrane
BPS_RS04405	component	GO:0016020	membrane
BPS_RS04405	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS04405	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04410	function	GO:0003677	DNA binding
BPS_RS04410	function	GO:0030246	carbohydrate binding
BPS_RS04410	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS04415	function	GO:0004856	                     /GO_function=""GO:0004856 - D-xylulokinase activity
BPS_RS04415	process	GO:0005997	                     /GO_process=""GO:0005997 - xylulose metabolic process
BPS_RS04420	function	GO:0047813	                     /GO_function=""GO:0047813 - D-arabinitol 4-dehydrogenase
BPS_RS04420	process	GO:0051161	                     /GO_process=""GO:0051161 - arabitol metabolic process
BPS_RS04425	function	GO:0003677	DNA binding
BPS_RS04425	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS04425	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS04430	function	GO:0000287	magnesium ion binding
BPS_RS04430	function	GO:0030976	                     /GO_function=""GO:0030976 - thiamine pyrophosphate binding
BPS_RS04440	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS04450	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS04450	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS04455	function	GO:0004833	                     /GO_function=""GO:0004833 - tryptophan 2,3-dioxygenase
BPS_RS04455	process	GO:0019441	                     /GO_process=""GO:0019441 - tryptophan catabolic process to
BPS_RS04460	component	GO:0005737	cytoplasm
BPS_RS04460	function	GO:0030170	                     /GO_function=""GO:0030170 - pyridoxal phosphate binding
BPS_RS04460	function	GO:0030429	kynureninase activity
BPS_RS04460	process	GO:0006569	                     /GO_process=""GO:0006569 - tryptophan catabolic process
BPS_RS04460	process	GO:0009435	                     /GO_process=""GO:0009435 - NAD biosynthetic process
BPS_RS04465	function	GO:0004061	                     /GO_function=""GO:0004061 - arylformamidase activity
BPS_RS04465	process	GO:0019441	                     /GO_process=""GO:0019441 - tryptophan catabolic process to
BPS_RS04470	function	GO:0043565	                     /GO_function=""GO:0043565 - sequence-specific DNA binding
